Datetime,Close,High,Low,Open,Volume
2025-03-12 08:45:00+00:00,82726.8203125,82726.8203125,82627.984375,82627.984375,410988544
2025-03-12 08:50:00+00:00,82630.078125,82740.8671875,82630.078125,82698.875,0
2025-03-12 08:55:00+00:00,82666.53125,82666.53125,82585.3359375,82612.71875,0
2025-03-12 09:00:00+00:00,82863.5390625,82863.5390625,82681.5078125,82681.5078125,0
2025-03-12 09:05:00+00:00,82605.9765625,82873.171875,82605.9765625,82860.265625,224280576
2025-03-12 09:10:00+00:00,82483.40625,82552.046875,82394.5625,82552.046875,439656448
2025-03-12 09:15:00+00:00,82411.21875,82531.015625,82411.21875,82531.015625,0
2025-03-12 09:20:00+00:00,82326.5625,82415.546875,82301.484375,82415.546875,309637120
2025-03-12 09:25:00+00:00,82387.25,82387.25,82292.0390625,82292.0390625,0
2025-03-12 09:30:00+00:00,82349.6796875,82349.6796875,82266.6328125,82266.6328125,436252672
2025-03-12 09:35:00+00:00,82407.046875,82429.125,82398.2109375,82398.2109375,0
2025-03-12 09:40:00+00:00,82468.8984375,82488.859375,82450.2421875,82450.2421875,141062144
2025-03-12 09:45:00+00:00,82530.7421875,82530.7421875,82516.3671875,82516.3671875,0
2025-03-12 09:50:00+00:00,82517.1015625,82636.6015625,82504.84375,82612.390625,0
2025-03-12 09:55:00+00:00,82632.7734375,82651.25,82567.0703125,82567.0703125,0
2025-03-12 10:00:00+00:00,82694.578125,82720.984375,82666.046875,82666.046875,682160128
2025-03-12 10:05:00+00:00,82472.515625,82521.40625,82472.515625,82521.40625,0
2025-03-12 10:10:00+00:00,82499.75,82499.75,82399.8046875,82399.8046875,0
2025-03-12 10:15:00+00:00,82435.8046875,82510.21875,82404.546875,82504.265625,496906240
2025-03-12 10:20:00+00:00,82459.8828125,82485.0625,82444.3984375,82444.3984375,0
2025-03-12 10:25:00+00:00,82204.828125,82438.25,82204.828125,82438.25,0
2025-03-12 10:30:00+00:00,82158.9140625,82279.4609375,82124.5234375,82279.4609375,670937088
2025-03-12 10:35:00+00:00,82204.21875,82204.21875,82143.0,82143.0,96821248
2025-03-12 10:40:00+00:00,82198.2734375,82247.8671875,82198.2734375,82247.8671875,56184832
2025-03-12 10:45:00+00:00,82412.671875,82412.671875,82256.625,82256.625,0
2025-03-12 10:50:00+00:00,82463.34375,82463.34375,82429.828125,82439.71875,0
2025-03-12 10:55:00+00:00,82461.5390625,82499.7578125,82461.5390625,82477.8671875,64655360
2025-03-12 11:00:00+00:00,82567.7890625,82567.7890625,82506.8828125,82506.8828125,0
2025-03-12 11:05:00+00:00,82498.1015625,82498.1015625,82460.046875,82494.2578125,749649920
2025-03-12 11:10:00+00:00,82574.6953125,82574.6953125,82488.0546875,82488.0546875,0
2025-03-12 11:15:00+00:00,82601.96875,82601.96875,82517.3828125,82588.734375,709509120
2025-03-12 11:20:00+00:00,82680.71875,82680.7734375,82651.4453125,82651.4453125,0
2025-03-12 11:25:00+00:00,82693.625,82701.765625,82662.1328125,82662.1328125,750796800
2025-03-12 11:30:00+00:00,82928.5234375,82928.5234375,82710.8828125,82721.984375,0
2025-03-12 11:35:00+00:00,82850.0546875,82928.765625,82796.0546875,82898.25,849051648
2025-03-12 11:40:00+00:00,82877.3828125,82877.3828125,82840.875,82840.875,0
2025-03-12 11:45:00+00:00,82870.8125,82879.015625,82774.46875,82879.015625,0
2025-03-12 11:50:00+00:00,82888.8515625,82905.9140625,82855.6875,82855.6875,105635840
2025-03-12 11:55:00+00:00,82992.484375,82992.484375,82921.1328125,82921.1328125,0
2025-03-12 12:00:00+00:00,83077.859375,83082.734375,82995.28125,82995.28125,685776896
2025-03-12 12:05:00+00:00,83076.984375,83226.375,83076.984375,83188.3515625,0
2025-03-12 12:10:00+00:00,82951.53125,82951.53125,82867.5234375,82948.140625,0
2025-03-12 12:15:00+00:00,83056.6640625,83056.6640625,82943.9296875,82943.9296875,65748992
2025-03-12 12:20:00+00:00,83069.8359375,83069.8359375,82981.6171875,82981.6171875,0
2025-03-12 12:25:00+00:00,83138.7578125,83138.7578125,82934.421875,82934.421875,0
2025-03-12 12:30:00+00:00,83898.8671875,84230.234375,83338.8203125,83338.8203125,757530624
2025-03-12 12:35:00+00:00,83778.8125,83989.4609375,83778.8125,83962.6328125,350158848
2025-03-12 12:40:00+00:00,83710.8046875,83781.3671875,83601.8203125,83601.8203125,0
2025-03-12 12:45:00+00:00,83531.640625,83646.2421875,83526.5078125,83646.2421875,381079552
2025-03-12 12:50:00+00:00,83695.953125,83875.421875,83638.40625,83638.40625,593592320
2025-03-12 12:55:00+00:00,83981.4921875,83981.4921875,83760.375,83760.375,0
2025-03-12 13:00:00+00:00,83977.109375,84098.0078125,83972.1796875,84096.3046875,126259200
2025-03-12 13:05:00+00:00,83881.671875,83965.3203125,83881.671875,83965.3203125,394469376
2025-03-12 13:10:00+00:00,83766.0546875,83814.203125,83733.203125,83814.203125,0
2025-03-12 13:15:00+00:00,83394.84375,83817.875,83394.84375,83817.875,316067840
2025-03-12 13:20:00+00:00,83346.765625,83477.7578125,83342.9765625,83477.7578125,0
2025-03-12 13:25:00+00:00,83279.7265625,83426.7109375,83279.7265625,83340.1171875,0
2025-03-12 13:30:00+00:00,83623.296875,83623.296875,83315.9296875,83315.9296875,0
2025-03-12 13:35:00+00:00,83510.3359375,83679.5703125,83461.921875,83679.5703125,50995200
2025-03-12 13:40:00+00:00,83690.25,83716.71875,83540.875,83540.875,525426688
2025-03-12 13:45:00+00:00,83445.8828125,83639.2578125,83445.8828125,83491.21875,0
2025-03-12 13:50:00+00:00,83180.015625,83223.109375,83049.6015625,83049.6015625,0
2025-03-12 13:55:00+00:00,82637.3515625,82750.765625,82405.8046875,82750.765625,0
2025-03-12 14:00:00+00:00,82605.1015625,82644.28125,82569.5078125,82597.171875,45424640
2025-03-12 14:05:00+00:00,82800.6015625,82845.453125,82764.6875,82764.6875,10240000
2025-03-12 14:10:00+00:00,82537.71875,82825.71875,82537.71875,82785.203125,324792320
2025-03-12 14:15:00+00:00,82459.171875,82459.171875,82270.09375,82458.6328125,0
2025-03-12 14:20:00+00:00,82377.09375,82648.25,82377.09375,82631.2265625,242118656
2025-03-12 14:25:00+00:00,82485.1015625,82532.3515625,82412.8359375,82412.8359375,0
2025-03-12 14:30:00+00:00,81913.2265625,82463.625,81912.4921875,82463.625,0
2025-03-12 14:35:00+00:00,81843.703125,81969.1328125,81843.703125,81857.1640625,0
2025-03-12 14:40:00+00:00,81726.15625,81726.15625,81650.6796875,81679.0078125,0
2025-03-12 14:45:00+00:00,81583.390625,81695.3671875,81583.390625,81656.984375,641421312
2025-03-12 14:50:00+00:00,81626.2578125,81626.2578125,81518.5546875,81560.3984375,497737728
2025-03-12 14:55:00+00:00,81583.140625,81796.3359375,81583.140625,81796.3359375,0
2025-03-12 15:00:00+00:00,81159.890625,81540.640625,81159.890625,81540.640625,0
2025-03-12 15:05:00+00:00,80815.640625,80953.171875,80815.640625,80953.171875,0
2025-03-12 15:10:00+00:00,80905.078125,81008.703125,80846.4140625,80947.453125,209920000
2025-03-12 15:15:00+00:00,81126.828125,81126.828125,80870.5,80896.875,0
2025-03-12 15:20:00+00:00,80990.375,81011.953125,80809.8125,81011.953125,948760576
2025-03-12 15:25:00+00:00,81309.5,81309.5,81087.1640625,81087.1640625,0
2025-03-12 15:30:00+00:00,81528.8203125,81528.8203125,81197.9296875,81197.9296875,0
2025-03-12 15:35:00+00:00,81624.515625,81624.515625,81507.1171875,81531.21875,1334378496
2025-03-12 15:40:00+00:00,81586.078125,81586.078125,81489.0546875,81564.5,175656960
2025-03-12 15:45:00+00:00,81843.0625,81843.0625,81616.15625,81616.15625,0
2025-03-12 15:50:00+00:00,81762.6328125,81946.3671875,81762.6328125,81946.3671875,666841088
2025-03-12 15:55:00+00:00,81690.6796875,81734.9453125,81496.8359375,81734.9453125,0
2025-03-12 16:00:00+00:00,81794.5,81794.5,81684.25,81703.8359375,201388032
2025-03-12 16:05:00+00:00,81999.0859375,82014.234375,81843.015625,81843.015625,0
2025-03-12 16:10:00+00:00,82118.1484375,82118.1484375,82003.1015625,82003.1015625,0
2025-03-12 16:15:00+00:00,81928.7265625,82178.53125,81928.7265625,82166.8515625,239067136
2025-03-12 16:20:00+00:00,81896.6484375,82055.3203125,81896.6484375,82055.3203125,574910464
2025-03-12 16:25:00+00:00,81845.8203125,81971.40625,81820.65625,81971.40625,0
2025-03-12 16:30:00+00:00,81860.1328125,81893.6015625,81855.578125,81855.578125,198598656
2025-03-12 16:35:00+00:00,82197.4765625,82197.4765625,82032.28125,82051.9765625,0
2025-03-12 16:40:00+00:00,81748.296875,82070.359375,81748.296875,82070.359375,515592192
2025-03-12 16:45:00+00:00,82000.828125,82000.828125,81665.5390625,81665.5390625,0
2025-03-12 16:50:00+00:00,81790.2109375,82012.609375,81790.2109375,81988.796875,0
2025-03-12 16:55:00+00:00,82039.328125,82053.7734375,81939.4375,81953.453125,696848384
2025-03-12 17:00:00+00:00,82051.8515625,82114.5390625,81987.65625,81987.65625,0
2025-03-12 17:05:00+00:00,82149.96875,82218.046875,82149.96875,82218.046875,87785472
2025-03-12 17:10:00+00:00,82424.1484375,82496.03125,82400.5,82400.5,0
2025-03-12 17:15:00+00:00,82714.703125,82714.703125,82412.984375,82412.984375,0
2025-03-12 17:20:00+00:00,82847.671875,82847.671875,82774.1484375,82796.359375,180899840
2025-03-12 17:25:00+00:00,82745.2109375,82745.2109375,82584.15625,82684.59375,636968960
2025-03-12 17:30:00+00:00,82599.5546875,82828.671875,82599.5546875,82756.4375,0
2025-03-12 17:35:00+00:00,82494.0,82609.7890625,82494.0,82579.328125,555646976
2025-03-12 17:40:00+00:00,82561.75,82561.75,82492.0625,82501.75,0
2025-03-12 17:45:00+00:00,82476.7421875,82476.7421875,82420.21875,82420.21875,624091136
2025-03-12 17:50:00+00:00,82205.7890625,82322.9296875,82205.7890625,82322.9296875,0
2025-03-12 17:55:00+00:00,81872.828125,82076.6484375,81804.5234375,82076.6484375,0
2025-03-12 18:00:00+00:00,81961.9609375,81976.484375,81902.6640625,81902.6640625,0
2025-03-12 18:05:00+00:00,81908.5703125,82000.078125,81877.4921875,82000.078125,0
2025-03-12 18:10:00+00:00,82290.671875,82290.671875,82135.515625,82135.515625,107343872
2025-03-12 18:15:00+00:00,82491.484375,82521.6875,82332.171875,82332.171875,26353664
2025-03-12 18:20:00+00:00,82550.1171875,82603.65625,82550.1171875,82603.65625,0
2025-03-12 18:25:00+00:00,82613.625,82613.625,82562.15625,82562.15625,195289088
2025-03-12 18:30:00+00:00,82545.1796875,82545.1796875,82459.3671875,82535.9375,0
2025-03-12 18:35:00+00:00,82520.9453125,82650.5859375,82520.9453125,82650.5859375,891363328
2025-03-12 18:40:00+00:00,82675.59375,82675.59375,82608.234375,82615.5078125,0
2025-03-12 18:45:00+00:00,82770.4609375,82770.4609375,82687.90625,82701.65625,840400896
2025-03-12 18:50:00+00:00,82579.4375,82758.015625,82579.4375,82758.015625,0
2025-03-12 18:55:00+00:00,82514.015625,82552.3671875,82502.7578125,82502.7578125,3403776
2025-03-12 19:00:00+00:00,82625.734375,82625.734375,82501.203125,82602.3046875,274907136
2025-03-12 19:05:00+00:00,82718.8515625,82718.8515625,82546.359375,82630.234375,0
2025-03-12 19:10:00+00:00,82867.71875,82867.71875,82735.75,82735.75,360476672
2025-03-12 19:15:00+00:00,82939.015625,82939.015625,82801.453125,82890.515625,521990144
2025-03-12 19:20:00+00:00,82796.703125,82997.453125,82796.703125,82997.453125,0
2025-03-12 19:25:00+00:00,82855.3671875,82855.3671875,82740.703125,82763.796875,0
2025-03-12 19:30:00+00:00,82937.2578125,82937.2578125,82777.65625,82777.65625,289148928
2025-03-12 19:35:00+00:00,82815.8671875,82889.34375,82801.2890625,82889.34375,21372928
2025-03-12 19:40:00+00:00,82531.765625,82623.375,82531.765625,82623.375,0
2025-03-12 19:45:00+00:00,82747.203125,82747.203125,82648.5546875,82648.5546875,314417152
2025-03-12 19:50:00+00:00,82892.5234375,82892.5234375,82759.6953125,82837.4765625,0
2025-03-12 19:55:00+00:00,83055.46875,83055.46875,82980.0859375,82980.0859375,329183232
2025-03-12 20:00:00+00:00,82829.015625,82908.828125,82829.015625,82908.828125,0
2025-03-12 20:05:00+00:00,82842.1875,82842.1875,82732.375,82732.375,86114304
2025-03-12 20:10:00+00:00,82828.8984375,82838.7421875,82803.34375,82838.7421875,344231936
2025-03-12 20:15:00+00:00,82838.296875,82838.296875,82748.40625,82755.09375,0
2025-03-12 20:20:00+00:00,82866.9453125,82866.9453125,82803.71875,82825.640625,574476288
2025-03-12 20:25:00+00:00,82899.3203125,82911.296875,82899.3203125,82911.296875,62054400
2025-03-12 20:30:00+00:00,82977.71875,82977.71875,82871.71875,82871.71875,0
2025-03-12 20:35:00+00:00,83128.7109375,83128.7109375,83021.15625,83021.15625,0
2025-03-12 20:40:00+00:00,83123.90625,83146.9375,83123.90625,83140.375,1315356672
2025-03-12 20:45:00+00:00,83093.7890625,83122.765625,83093.7890625,83120.6484375,0
2025-03-12 20:50:00+00:00,83059.640625,83095.546875,83059.640625,83088.8046875,723292160
2025-03-12 20:55:00+00:00,83108.7109375,83108.7109375,83026.0703125,83026.0703125,0
2025-03-12 21:00:00+00:00,83213.515625,83222.6328125,83101.0859375,83101.0859375,0
2025-03-12 21:05:00+00:00,83124.5234375,83257.875,83124.5234375,83230.78125,0
2025-03-12 21:10:00+00:00,83234.0546875,83253.671875,83129.5,83129.5,360075264
2025-03-12 21:15:00+00:00,83243.0390625,83272.1484375,83243.0390625,83262.8671875,0
2025-03-12 21:20:00+00:00,83278.203125,83293.8984375,83247.5703125,83247.5703125,22622208
2025-03-12 21:25:00+00:00,83136.921875,83212.09375,83136.921875,83212.09375,631959552
2025-03-12 21:30:00+00:00,83196.015625,83216.1484375,83120.984375,83120.984375,0
2025-03-12 21:35:00+00:00,83121.6953125,83157.9609375,83121.6953125,83157.9609375,0
2025-03-12 21:40:00+00:00,83072.2421875,83092.0390625,83056.296875,83092.0390625,0
2025-03-12 21:45:00+00:00,82968.8046875,83132.1640625,82968.8046875,83080.546875,924258304
2025-03-12 21:50:00+00:00,82933.6875,83016.90625,82933.6875,83004.4765625,111558656
2025-03-12 21:55:00+00:00,82980.1796875,82980.1796875,82894.71875,82894.71875,41168896
2025-03-12 22:00:00+00:00,83282.703125,83282.703125,83060.171875,83060.171875,0
2025-03-12 22:05:00+00:00,83212.9375,83247.7265625,83212.9375,83247.7265625,721600512
2025-03-12 22:10:00+00:00,83308.1796875,83308.1796875,83253.234375,83262.0,123789312
2025-03-12 22:15:00+00:00,83418.5390625,83418.5390625,83323.8203125,83362.3515625,0
2025-03-12 22:20:00+00:00,83415.15625,83425.53125,83360.28125,83360.28125,319397888
2025-03-12 22:25:00+00:00,83487.078125,83541.2734375,83483.59375,83483.59375,0
2025-03-12 22:30:00+00:00,83550.7421875,83550.7421875,83478.8046875,83490.6796875,183336960
2025-03-12 22:35:00+00:00,83600.4296875,83600.4296875,83503.0,83503.0,527605760
2025-03-12 22:40:00+00:00,83598.21875,83602.6328125,83598.21875,83602.0390625,48664576
2025-03-12 22:45:00+00:00,83534.6484375,83655.125,83534.6484375,83584.5703125,142209024
2025-03-12 22:50:00+00:00,83615.8046875,83615.8046875,83539.6484375,83539.6484375,0
2025-03-12 22:55:00+00:00,83653.953125,83653.953125,83643.171875,83649.59375,9068544
2025-03-12 23:00:00+00:00,83569.0703125,83648.0859375,83542.59375,83648.0859375,0
2025-03-12 23:05:00+00:00,83571.625,83571.625,83529.453125,83536.265625,97296384
2025-03-12 23:10:00+00:00,83525.5546875,83677.4921875,83525.5546875,83639.21875,0
2025-03-12 23:15:00+00:00,83465.6328125,83557.0390625,83465.6328125,83544.53125,165322752
2025-03-12 23:20:00+00:00,83534.7421875,83534.7421875,83499.2109375,83499.2109375,575512576
2025-03-12 23:25:00+00:00,83459.390625,83485.828125,83448.90625,83475.609375,78409728
2025-03-12 23:30:00+00:00,83487.203125,83487.203125,83425.2578125,83457.140625,0
2025-03-12 23:35:00+00:00,83578.8515625,83592.984375,83516.578125,83516.578125,127926272
2025-03-12 23:40:00+00:00,83663.1640625,83663.1640625,83595.828125,83595.828125,0
2025-03-12 23:45:00+00:00,83675.0859375,83679.890625,83648.4921875,83667.4765625,36687872
2025-03-12 23:50:00+00:00,83825.421875,83825.421875,83691.9375,83691.9375,0
2025-03-12 23:55:00+00:00,83746.859375,83821.2421875,83746.859375,83821.2421875,928419840
2025-03-13 00:00:00+00:00,83761.046875,83761.046875,83619.28125,83672.03125,0
2025-03-13 00:05:00+00:00,83621.96875,83708.3359375,83621.96875,83708.3359375,879878144
2025-03-13 00:10:00+00:00,83604.2578125,83693.703125,83604.2578125,83655.765625,0
2025-03-13 00:15:00+00:00,83542.3671875,83640.8125,83496.4765625,83622.0390625,459743232
2025-03-13 00:20:00+00:00,83890.328125,83903.1015625,83669.9921875,83669.9921875,110927872
2025-03-13 00:25:00+00:00,83766.765625,83946.078125,83766.765625,83882.3515625,0
2025-03-13 00:30:00+00:00,83627.8828125,83707.09375,83596.3515625,83707.09375,197292032
2025-03-13 00:35:00+00:00,83815.484375,83860.484375,83724.6640625,83724.6640625,0
2025-03-13 00:40:00+00:00,83851.265625,83915.1484375,83801.640625,83801.640625,907735040
2025-03-13 00:45:00+00:00,83635.3515625,83814.5234375,83635.3515625,83814.5234375,0
2025-03-13 00:50:00+00:00,83509.453125,83597.8671875,83509.453125,83597.8671875,17596416
2025-03-13 00:55:00+00:00,83463.96875,83553.046875,83463.96875,83520.0703125,0
2025-03-13 01:00:00+00:00,83317.5703125,83441.765625,83317.5703125,83435.28125,345518080
2025-03-13 01:05:00+00:00,83537.375,83537.375,83368.078125,83368.078125,52404224
2025-03-13 01:10:00+00:00,83674.265625,83674.265625,83549.203125,83549.203125,0
2025-03-13 01:15:00+00:00,83712.2109375,83747.125,83667.9609375,83667.9609375,17203200
2025-03-13 01:20:00+00:00,83521.328125,83667.484375,83521.328125,83607.578125,469065728
2025-03-13 01:25:00+00:00,83667.46875,83667.46875,83519.5078125,83519.5078125,411791360
