Datetime,Close,High,Low,Open,Volume
2025-05-06 00:34:00+00:00,94668.578125,94668.578125,94668.578125,94668.578125,0
2025-05-06 00:35:00+00:00,94646.6015625,94646.6015625,94646.6015625,94646.6015625,0
2025-05-06 00:37:00+00:00,94549.4765625,94549.4765625,94549.4765625,94549.4765625,542883840
2025-05-06 00:38:00+00:00,94554.6796875,94554.6796875,94554.6796875,94554.6796875,44535808
2025-05-06 00:39:00+00:00,94523.015625,94523.015625,94523.015625,94523.015625,171898880
2025-05-06 00:40:00+00:00,94521.6484375,94521.6484375,94521.6484375,94521.6484375,66861056
2025-05-06 00:41:00+00:00,94439.1328125,94439.1328125,94439.1328125,94439.1328125,0
2025-05-06 00:42:00+00:00,94476.5625,94476.5625,94476.5625,94476.5625,0
2025-05-06 00:44:00+00:00,94469.5390625,94469.5390625,94469.5390625,94469.5390625,0
2025-05-06 00:45:00+00:00,94465.3984375,94465.3984375,94465.3984375,94465.3984375,0
2025-05-06 00:47:00+00:00,94482.1171875,94482.1171875,94482.1171875,94482.1171875,0
2025-05-06 00:49:00+00:00,94466.453125,94466.453125,94466.453125,94466.453125,243550208
2025-05-06 00:51:00+00:00,94491.9765625,94491.9765625,94491.9765625,94491.9765625,679602176
2025-05-06 00:52:00+00:00,94517.6171875,94517.6171875,94517.6171875,94517.6171875,0
2025-05-06 00:54:00+00:00,94486.1484375,94486.1484375,94486.1484375,94486.1484375,29485056
2025-05-06 00:56:00+00:00,94551.1171875,94551.1171875,94551.1171875,94551.1171875,618336256
2025-05-06 00:57:00+00:00,94523.3203125,94523.3203125,94523.3203125,94523.3203125,64868352
2025-05-06 00:58:00+00:00,94520.9921875,94520.9921875,94520.9921875,94520.9921875,0
2025-05-06 00:59:00+00:00,94566.03125,94566.03125,94566.03125,94566.03125,0
2025-05-06 01:00:00+00:00,94590.3515625,94590.3515625,94590.3515625,94590.3515625,88754176
2025-05-06 01:01:00+00:00,94610.9921875,94610.9921875,94610.9921875,94610.9921875,0
2025-05-06 01:03:00+00:00,94635.125,94635.125,94635.125,94635.125,0
2025-05-06 01:05:00+00:00,94586.8203125,94586.8203125,94586.8203125,94586.8203125,938641408
2025-05-06 01:06:00+00:00,94567.4296875,94567.4296875,94567.4296875,94567.4296875,0
2025-05-06 01:08:00+00:00,94497.921875,94497.921875,94497.921875,94497.921875,197443584
2025-05-06 01:09:00+00:00,94498.6171875,94498.6171875,94498.6171875,94498.6171875,0
2025-05-06 01:11:00+00:00,94571.46875,94571.46875,94571.46875,94571.46875,521539584
2025-05-06 01:12:00+00:00,94676.3515625,94676.3515625,94676.3515625,94676.3515625,0
2025-05-06 01:14:00+00:00,94733.2421875,94733.2421875,94733.2421875,94733.2421875,276834304
2025-05-06 01:15:00+00:00,94715.8046875,94715.8046875,94715.8046875,94715.8046875,0
2025-05-06 01:17:00+00:00,94814.46875,94814.46875,94814.46875,94814.46875,274366464
2025-05-06 01:18:00+00:00,94795.546875,94795.546875,94795.546875,94795.546875,0
2025-05-06 01:19:00+00:00,94837.3671875,94837.3671875,94837.3671875,94837.3671875,186742784
2025-05-06 01:20:00+00:00,94814.671875,94814.671875,94814.671875,94814.671875,0
2025-05-06 01:21:00+00:00,94860.1015625,94860.1015625,94860.1015625,94860.1015625,0
2025-05-06 01:22:00+00:00,94876.1953125,94876.1953125,94876.1953125,94876.1953125,7936000
2025-05-06 01:23:00+00:00,94866.3984375,94866.3984375,94866.3984375,94866.3984375,0
2025-05-06 01:24:00+00:00,94897.0625,94897.0625,94897.0625,94897.0625,273356800
2025-05-06 01:26:00+00:00,94854.671875,94854.671875,94854.671875,94854.671875,651577344
2025-05-06 01:28:00+00:00,94799.9765625,94799.9765625,94799.9765625,94799.9765625,0
2025-05-06 01:29:00+00:00,94813.5390625,94813.5390625,94813.5390625,94813.5390625,0
2025-05-06 01:30:00+00:00,94804.9765625,94804.9765625,94804.9765625,94804.9765625,22069248
2025-05-06 01:32:00+00:00,94768.8984375,94768.8984375,94768.8984375,94768.8984375,238366720
2025-05-06 01:33:00+00:00,94762.015625,94762.015625,94762.015625,94762.015625,0
2025-05-06 01:35:00+00:00,94721.078125,94721.078125,94721.078125,94721.078125,0
2025-05-06 01:36:00+00:00,94712.03125,94712.03125,94712.03125,94712.03125,0
2025-05-06 01:37:00+00:00,94702.2265625,94702.2265625,94702.2265625,94702.2265625,0
2025-05-06 01:38:00+00:00,94695.8515625,94695.8515625,94695.8515625,94695.8515625,0
2025-05-06 01:39:00+00:00,94517.2265625,94517.2265625,94517.2265625,94517.2265625,199512064
2025-05-06 01:40:00+00:00,94488.0546875,94488.0546875,94488.0546875,94488.0546875,0
2025-05-06 01:41:00+00:00,94501.2265625,94501.2265625,94501.2265625,94501.2265625,0
2025-05-06 01:42:00+00:00,94493.96875,94493.96875,94493.96875,94493.96875,0
2025-05-06 01:43:00+00:00,94489.609375,94489.609375,94489.609375,94489.609375,62279680
2025-05-06 01:44:00+00:00,94456.2578125,94456.2578125,94456.2578125,94456.2578125,189057024
2025-05-06 01:45:00+00:00,94384.546875,94384.546875,94384.546875,94384.546875,0
2025-05-06 01:46:00+00:00,94393.640625,94393.640625,94393.640625,94393.640625,0
2025-05-06 01:47:00+00:00,94376.6015625,94376.6015625,94376.6015625,94376.6015625,198836224
2025-05-06 01:48:00+00:00,94394.28125,94394.28125,94394.28125,94394.28125,0
2025-05-06 01:49:00+00:00,94369.6484375,94369.6484375,94369.6484375,94369.6484375,67299328
2025-05-06 01:50:00+00:00,94344.1328125,94344.1328125,94344.1328125,94344.1328125,100481024
2025-05-06 01:52:00+00:00,94404.8828125,94404.8828125,94404.8828125,94404.8828125,0
2025-05-06 01:53:00+00:00,94370.71875,94370.71875,94370.71875,94370.71875,0
2025-05-06 01:54:00+00:00,94355.7734375,94355.7734375,94355.7734375,94355.7734375,82563072
2025-05-06 01:56:00+00:00,94335.75,94335.75,94335.75,94335.75,0
2025-05-06 01:57:00+00:00,94335.75,94335.75,94335.75,94335.75,0
2025-05-06 01:58:00+00:00,94367.8359375,94367.8359375,94367.8359375,94367.8359375,16041984
2025-05-06 01:59:00+00:00,94352.171875,94352.171875,94352.171875,94352.171875,173342720
2025-05-06 02:00:00+00:00,94334.875,94334.875,94334.875,94334.875,662403072
2025-05-06 02:02:00+00:00,94345.2421875,94345.2421875,94345.2421875,94345.2421875,0
2025-05-06 02:03:00+00:00,94385.7578125,94385.7578125,94385.7578125,94385.7578125,0
2025-05-06 02:05:00+00:00,94373.0390625,94373.0390625,94373.0390625,94373.0390625,0
2025-05-06 02:06:00+00:00,94297.875,94297.875,94297.875,94297.875,692094976
2025-05-06 02:07:00+00:00,94271.90625,94271.90625,94271.90625,94271.90625,0
2025-05-06 02:08:00+00:00,94212.4609375,94212.4609375,94212.4609375,94212.4609375,0
2025-05-06 02:09:00+00:00,94245.25,94245.25,94245.25,94245.25,246046720
2025-05-06 02:12:00+00:00,94257.484375,94257.484375,94257.484375,94257.484375,0
2025-05-06 02:14:00+00:00,94221.890625,94221.890625,94221.890625,94221.890625,696340480
2025-05-06 02:15:00+00:00,94230.484375,94230.484375,94230.484375,94230.484375,0
2025-05-06 02:16:00+00:00,94225.2421875,94225.2421875,94225.2421875,94225.2421875,104650752
2025-05-06 02:17:00+00:00,94196.7578125,94196.7578125,94196.7578125,94196.7578125,0
2025-05-06 02:18:00+00:00,94193.21875,94193.21875,94193.21875,94193.21875,0
2025-05-06 02:21:00+00:00,94117.6328125,94117.6328125,94117.6328125,94117.6328125,0
2025-05-06 02:22:00+00:00,94090.140625,94090.140625,94090.140625,94090.140625,178903040
2025-05-06 02:24:00+00:00,94072.375,94072.375,94072.375,94072.375,0
2025-05-06 02:25:00+00:00,94079.6953125,94079.6953125,94079.6953125,94079.6953125,181444608
2025-05-06 02:27:00+00:00,94056.015625,94056.015625,94056.015625,94056.015625,0
2025-05-06 02:28:00+00:00,94095.8203125,94095.8203125,94095.8203125,94095.8203125,209852416
2025-05-06 02:29:00+00:00,94096.953125,94096.953125,94096.953125,94096.953125,0
2025-05-06 02:30:00+00:00,94104.9375,94104.9375,94104.9375,94104.9375,743628800
2025-05-06 02:32:00+00:00,94102.5078125,94102.5078125,94102.5078125,94102.5078125,0
2025-05-06 02:34:00+00:00,94216.078125,94216.078125,94216.078125,94216.078125,109529088
2025-05-06 02:35:00+00:00,94190.890625,94190.890625,94190.890625,94190.890625,20566016
2025-05-06 02:36:00+00:00,94178.2734375,94178.2734375,94178.2734375,94178.2734375,0
2025-05-06 02:37:00+00:00,94155.46875,94155.46875,94155.46875,94155.46875,0
2025-05-06 02:38:00+00:00,94114.1015625,94114.1015625,94114.1015625,94114.1015625,0
2025-05-06 02:39:00+00:00,94132.6796875,94132.6796875,94132.6796875,94132.6796875,0
2025-05-06 02:41:00+00:00,94161.5,94161.5,94161.5,94161.5,206161920
2025-05-06 02:43:00+00:00,94142.2890625,94142.2890625,94142.2890625,94142.2890625,0
2025-05-06 02:44:00+00:00,94137.9765625,94137.9765625,94137.9765625,94137.9765625,0
2025-05-06 02:45:00+00:00,94141.765625,94141.765625,94141.765625,94141.765625,550135808
2025-05-06 02:46:00+00:00,94185.46875,94185.46875,94185.46875,94185.46875,0
2025-05-06 02:47:00+00:00,94199.4296875,94199.4296875,94199.4296875,94199.4296875,0
2025-05-06 02:48:00+00:00,94250.078125,94250.078125,94250.078125,94250.078125,13668352
2025-05-06 02:49:00+00:00,94275.171875,94275.171875,94275.171875,94275.171875,0
2025-05-06 02:51:00+00:00,94332.703125,94332.703125,94332.703125,94332.703125,0
2025-05-06 02:52:00+00:00,94314.875,94314.875,94314.875,94314.875,0
2025-05-06 02:53:00+00:00,94341.453125,94341.453125,94341.453125,94341.453125,59643904
2025-05-06 02:54:00+00:00,94328.4921875,94328.4921875,94328.4921875,94328.4921875,209477632
2025-05-06 02:55:00+00:00,94264.4765625,94264.4765625,94264.4765625,94264.4765625,734515200
2025-05-06 02:56:00+00:00,94275.8203125,94275.8203125,94275.8203125,94275.8203125,0
2025-05-06 02:57:00+00:00,94284.2421875,94284.2421875,94284.2421875,94284.2421875,694239232
2025-05-06 02:59:00+00:00,94297.109375,94297.109375,94297.109375,94297.109375,0
2025-05-06 03:00:00+00:00,94298.5625,94298.5625,94298.5625,94298.5625,87091200
2025-05-06 03:01:00+00:00,94316.5546875,94316.5546875,94316.5546875,94316.5546875,0
2025-05-06 03:02:00+00:00,94323.140625,94323.140625,94323.140625,94323.140625,183955456
2025-05-06 03:04:00+00:00,94313.5546875,94313.5546875,94313.5546875,94313.5546875,0
2025-05-06 03:05:00+00:00,94281.3359375,94281.3359375,94281.3359375,94281.3359375,691769344
2025-05-06 03:07:00+00:00,94373.09375,94373.09375,94373.09375,94373.09375,0
2025-05-06 03:09:00+00:00,94316.3984375,94316.3984375,94316.3984375,94316.3984375,687552512
2025-05-06 03:11:00+00:00,94281.4296875,94281.4296875,94281.4296875,94281.4296875,0
2025-05-06 03:12:00+00:00,94278.421875,94278.421875,94278.421875,94278.421875,0
2025-05-06 03:13:00+00:00,94299.5390625,94299.5390625,94299.5390625,94299.5390625,0
2025-05-06 03:15:00+00:00,94266.5703125,94266.5703125,94266.5703125,94266.5703125,832401408
2025-05-06 03:16:00+00:00,94275.890625,94275.890625,94275.890625,94275.890625,0
2025-05-06 03:17:00+00:00,94265.4140625,94265.4140625,94265.4140625,94265.4140625,169467904
2025-05-06 03:19:00+00:00,94310.890625,94310.890625,94310.890625,94310.890625,0
2025-05-06 03:20:00+00:00,94295.1328125,94295.1328125,94295.1328125,94295.1328125,0
2025-05-06 03:21:00+00:00,94271.7890625,94271.7890625,94271.7890625,94271.7890625,227567616
2025-05-06 03:23:00+00:00,94275.9609375,94275.9609375,94275.9609375,94275.9609375,0
2025-05-06 03:24:00+00:00,94268.78125,94268.78125,94268.78125,94268.78125,0
2025-05-06 03:25:00+00:00,94259.25,94259.25,94259.25,94259.25,0
2025-05-06 03:26:00+00:00,94266.515625,94266.515625,94266.515625,94266.515625,867198976
2025-05-06 03:28:00+00:00,94415.5078125,94415.5078125,94415.5078125,94415.5078125,0
2025-05-06 03:29:00+00:00,94409.4609375,94409.4609375,94409.4609375,94409.4609375,0
2025-05-06 03:30:00+00:00,94393.296875,94393.296875,94393.296875,94393.296875,183746560
2025-05-06 03:32:00+00:00,94410.4453125,94410.4453125,94410.4453125,94410.4453125,69584896
2025-05-06 03:34:00+00:00,94443.21875,94443.21875,94443.21875,94443.21875,186521600
2025-05-06 03:35:00+00:00,94418.828125,94418.828125,94418.828125,94418.828125,0
2025-05-06 03:36:00+00:00,94418.828125,94418.828125,94418.828125,94418.828125,0
2025-05-06 03:38:00+00:00,94431.359375,94431.359375,94431.359375,94431.359375,275695616
2025-05-06 03:39:00+00:00,94446.5078125,94446.5078125,94446.5078125,94446.5078125,0
2025-05-06 03:40:00+00:00,94445.140625,94445.140625,94445.140625,94445.140625,0
2025-05-06 03:41:00+00:00,94450.3828125,94450.3828125,94450.3828125,94450.3828125,1050458112
2025-05-06 03:42:00+00:00,94462.546875,94462.546875,94462.546875,94462.546875,0
2025-05-06 03:44:00+00:00,94456.1484375,94456.1484375,94456.1484375,94456.1484375,33855488
2025-05-06 03:45:00+00:00,94461.46875,94461.46875,94461.46875,94461.46875,0
2025-05-06 03:46:00+00:00,94440.4296875,94440.4296875,94440.4296875,94440.4296875,1248538624
2025-05-06 03:47:00+00:00,94443.5546875,94443.5546875,94443.5546875,94443.5546875,0
2025-05-06 03:49:00+00:00,94448.390625,94448.390625,94448.390625,94448.390625,660080640
2025-05-06 03:50:00+00:00,94480.4453125,94480.4453125,94480.4453125,94480.4453125,0
2025-05-06 03:51:00+00:00,94493.421875,94493.421875,94493.421875,94493.421875,0
2025-05-06 03:52:00+00:00,94466.71875,94466.71875,94466.71875,94466.71875,289802240
2025-05-06 03:54:00+00:00,94469.7890625,94469.7890625,94469.7890625,94469.7890625,14548992
2025-05-06 03:55:00+00:00,94457.828125,94457.828125,94457.828125,94457.828125,0
2025-05-06 03:57:00+00:00,94430.1484375,94430.1484375,94430.1484375,94430.1484375,0
2025-05-06 03:58:00+00:00,94459.703125,94459.703125,94459.703125,94459.703125,257224704
2025-05-06 04:00:00+00:00,94448.9921875,94448.9921875,94448.9921875,94448.9921875,0
2025-05-06 04:02:00+00:00,94434.84375,94434.84375,94434.84375,94434.84375,128679936
2025-05-06 04:03:00+00:00,94430.7734375,94430.7734375,94430.7734375,94430.7734375,0
2025-05-06 04:04:00+00:00,94422.1015625,94422.1015625,94422.1015625,94422.1015625,0
2025-05-06 04:05:00+00:00,94412.296875,94412.296875,94412.296875,94412.296875,189251584
2025-05-06 04:07:00+00:00,94404.265625,94404.265625,94404.265625,94404.265625,0
2025-05-06 04:08:00+00:00,94405.6484375,94405.6484375,94405.6484375,94405.6484375,0
2025-05-06 04:09:00+00:00,94409.7265625,94409.7265625,94409.7265625,94409.7265625,165715968
2025-05-06 04:12:00+00:00,94378.265625,94378.265625,94378.265625,94378.265625,0
2025-05-06 04:14:00+00:00,94398.59375,94398.59375,94398.59375,94398.59375,0
2025-05-06 04:15:00+00:00,94385.203125,94385.203125,94385.203125,94385.203125,94406656
2025-05-06 04:17:00+00:00,94389.5,94389.5,94389.5,94389.5,851038208
2025-05-06 04:19:00+00:00,94419.6015625,94419.6015625,94419.6015625,94419.6015625,0
2025-05-06 04:20:00+00:00,94426.3828125,94426.3828125,94426.3828125,94426.3828125,13395968
2025-05-06 04:21:00+00:00,94447.546875,94447.546875,94447.546875,94447.546875,0
2025-05-06 04:23:00+00:00,94493.78125,94493.78125,94493.78125,94493.78125,0
2025-05-06 04:24:00+00:00,94515.9140625,94515.9140625,94515.9140625,94515.9140625,1425408
2025-05-06 04:25:00+00:00,94518.9375,94518.9375,94518.9375,94518.9375,182149120
2025-05-06 04:26:00+00:00,94508.375,94508.375,94508.375,94508.375,0
2025-05-06 04:27:00+00:00,94512.59375,94512.59375,94512.59375,94512.59375,0
2025-05-06 04:29:00+00:00,94522.34375,94522.34375,94522.34375,94522.34375,150392832
2025-05-06 04:31:00+00:00,94529.703125,94529.703125,94529.703125,94529.703125,0
2025-05-06 04:32:00+00:00,94544.140625,94544.140625,94544.140625,94544.140625,0
2025-05-06 04:33:00+00:00,94574.0859375,94574.0859375,94574.0859375,94574.0859375,178286592
2025-05-06 04:35:00+00:00,94547.8359375,94547.8359375,94547.8359375,94547.8359375,0
2025-05-06 04:36:00+00:00,94547.84375,94547.84375,94547.84375,94547.84375,0
2025-05-06 04:37:00+00:00,94495.75,94495.75,94495.75,94495.75,101156864
2025-05-06 04:38:00+00:00,94504.8671875,94504.8671875,94504.8671875,94504.8671875,0
2025-05-06 04:41:00+00:00,94489.2734375,94489.2734375,94489.2734375,94489.2734375,130668544
2025-05-06 04:43:00+00:00,94477.0,94477.0,94477.0,94477.0,17422336
2025-05-06 04:44:00+00:00,94468.8515625,94468.8515625,94468.8515625,94468.8515625,159729664
2025-05-06 04:45:00+00:00,94465.9765625,94465.9765625,94465.9765625,94465.9765625,3584000
2025-05-06 04:46:00+00:00,94498.09375,94498.09375,94498.09375,94498.09375,571392
2025-05-06 04:48:00+00:00,94506.953125,94506.953125,94506.953125,94506.953125,0
2025-05-06 04:49:00+00:00,94499.8828125,94499.8828125,94499.8828125,94499.8828125,74260480
2025-05-06 04:50:00+00:00,94515.4296875,94515.4296875,94515.4296875,94515.4296875,1591296
2025-05-06 04:51:00+00:00,94532.484375,94532.484375,94532.484375,94532.484375,0
2025-05-06 04:53:00+00:00,94534.40625,94534.40625,94534.40625,94534.40625,16162816
2025-05-06 04:54:00+00:00,94538.265625,94538.265625,94538.265625,94538.265625,812359680
2025-05-06 04:57:00+00:00,94540.9140625,94540.9140625,94540.9140625,94540.9140625,0
2025-05-06 04:59:00+00:00,94552.625,94552.625,94552.625,94552.625,0
2025-05-06 05:01:00+00:00,94586.890625,94586.890625,94586.890625,94586.890625,0
2025-05-06 05:02:00+00:00,94589.59375,94589.59375,94589.59375,94589.59375,812625920
2025-05-06 05:03:00+00:00,94576.1328125,94576.1328125,94576.1328125,94576.1328125,39055360
2025-05-06 05:04:00+00:00,94570.125,94570.125,94570.125,94570.125,0
2025-05-06 05:06:00+00:00,94519.96875,94519.96875,94519.96875,94519.96875,0
2025-05-06 05:07:00+00:00,94529.0078125,94529.0078125,94529.0078125,94529.0078125,0
2025-05-06 05:08:00+00:00,94484.328125,94484.328125,94484.328125,94484.328125,0
2025-05-06 05:09:00+00:00,94502.15625,94502.15625,94502.15625,94502.15625,541870080
2025-05-06 05:10:00+00:00,94523.0234375,94523.0234375,94523.0234375,94523.0234375,159156224
2025-05-06 05:12:00+00:00,94496.1875,94496.1875,94496.1875,94496.1875,0
2025-05-06 05:13:00+00:00,94499.2890625,94499.2890625,94499.2890625,94499.2890625,0
2025-05-06 05:15:00+00:00,94489.234375,94489.234375,94489.234375,94489.234375,0
2025-05-06 05:16:00+00:00,94506.9296875,94506.9296875,94506.9296875,94506.9296875,0
2025-05-06 05:17:00+00:00,94469.4453125,94469.4453125,94469.4453125,94469.4453125,194207744
2025-05-06 05:18:00+00:00,94473.6640625,94473.6640625,94473.6640625,94473.6640625,3489792
2025-05-06 05:20:00+00:00,94416.171875,94416.171875,94416.171875,94416.171875,0
2025-05-06 05:21:00+00:00,94415.421875,94415.421875,94415.421875,94415.421875,148908032
2025-05-06 05:22:00+00:00,94410.0546875,94410.0546875,94410.0546875,94410.0546875,0
2025-05-06 05:23:00+00:00,94367.59375,94367.59375,94367.59375,94367.59375,151021568
2025-05-06 05:24:00+00:00,94363.6015625,94363.6015625,94363.6015625,94363.6015625,0
2025-05-06 05:25:00+00:00,94355.1328125,94355.1328125,94355.1328125,94355.1328125,771287040
2025-05-06 05:26:00+00:00,94358.3125,94358.3125,94358.3125,94358.3125,0
2025-05-06 05:27:00+00:00,94369.703125,94369.703125,94369.703125,94369.703125,735584256
2025-05-06 05:28:00+00:00,94373.625,94373.625,94373.625,94373.625,6107136
2025-05-06 05:29:00+00:00,94368.109375,94368.109375,94368.109375,94368.109375,0
2025-05-06 05:31:00+00:00,94362.015625,94362.015625,94362.015625,94362.015625,1828864
2025-05-06 05:32:00+00:00,94364.75,94364.75,94364.75,94364.75,0
2025-05-06 05:34:00+00:00,94341.078125,94341.078125,94341.078125,94341.078125,873498624
2025-05-06 05:35:00+00:00,94336.921875,94336.921875,94336.921875,94336.921875,0
2025-05-06 05:36:00+00:00,94324.390625,94324.390625,94324.390625,94324.390625,0
2025-05-06 05:37:00+00:00,94333.1328125,94333.1328125,94333.1328125,94333.1328125,0
2025-05-06 05:38:00+00:00,94346.3828125,94346.3828125,94346.3828125,94346.3828125,657584128
2025-05-06 05:40:00+00:00,94350.78125,94350.78125,94350.78125,94350.78125,215246848
2025-05-06 05:42:00+00:00,94390.984375,94390.984375,94390.984375,94390.984375,0
2025-05-06 05:44:00+00:00,94394.765625,94394.765625,94394.765625,94394.765625,0
2025-05-06 05:45:00+00:00,94373.0390625,94373.0390625,94373.0390625,94373.0390625,217888768
2025-05-06 05:47:00+00:00,94382.7890625,94382.7890625,94382.7890625,94382.7890625,0
2025-05-06 05:48:00+00:00,94389.6953125,94389.6953125,94389.6953125,94389.6953125,176633856
2025-05-06 05:49:00+00:00,94387.859375,94387.859375,94387.859375,94387.859375,0
2025-05-06 05:52:00+00:00,94353.8125,94353.8125,94353.8125,94353.8125,0
2025-05-06 05:53:00+00:00,94324.078125,94324.078125,94324.078125,94324.078125,0
2025-05-06 05:55:00+00:00,94339.6875,94339.6875,94339.6875,94339.6875,0
2025-05-06 05:56:00+00:00,94357.71875,94357.71875,94357.71875,94357.71875,661575680
2025-05-06 05:57:00+00:00,94362.9609375,94362.9609375,94362.9609375,94362.9609375,0
2025-05-06 05:58:00+00:00,94352.359375,94352.359375,94352.359375,94352.359375,0
2025-05-06 05:59:00+00:00,94321.640625,94321.640625,94321.640625,94321.640625,867135488
2025-05-06 06:01:00+00:00,94348.109375,94348.109375,94348.109375,94348.109375,0
2025-05-06 06:02:00+00:00,94334.609375,94334.609375,94334.609375,94334.609375,0
2025-05-06 06:03:00+00:00,94351.7890625,94351.7890625,94351.7890625,94351.7890625,0
2025-05-06 06:05:00+00:00,94367.921875,94367.921875,94367.921875,94367.921875,707182592
2025-05-06 06:06:00+00:00,94408.546875,94408.546875,94408.546875,94408.546875,133844992
2025-05-06 06:07:00+00:00,94421.7734375,94421.7734375,94421.7734375,94421.7734375,0
2025-05-06 06:08:00+00:00,94438.8203125,94438.8203125,94438.8203125,94438.8203125,38912000
2025-05-06 06:09:00+00:00,94428.640625,94428.640625,94428.640625,94428.640625,0
2025-05-06 06:11:00+00:00,94446.234375,94446.234375,94446.234375,94446.234375,0
2025-05-06 06:12:00+00:00,94429.1953125,94429.1953125,94429.1953125,94429.1953125,4671488
2025-05-06 06:13:00+00:00,94433.328125,94433.328125,94433.328125,94433.328125,173920256
2025-05-06 06:15:00+00:00,94424.4921875,94424.4921875,94424.4921875,94424.4921875,0
2025-05-06 06:16:00+00:00,94426.5859375,94426.5859375,94426.5859375,94426.5859375,524154880
2025-05-06 06:17:00+00:00,94382.4375,94382.4375,94382.4375,94382.4375,96868352
2025-05-06 06:18:00+00:00,94433.171875,94433.171875,94433.171875,94433.171875,0
2025-05-06 06:19:00+00:00,94462.2734375,94462.2734375,94462.2734375,94462.2734375,624121856
2025-05-06 06:20:00+00:00,94456.4921875,94456.4921875,94456.4921875,94456.4921875,0
2025-05-06 06:22:00+00:00,94450.8125,94450.8125,94450.8125,94450.8125,0
2025-05-06 06:23:00+00:00,94451.8359375,94451.8359375,94451.8359375,94451.8359375,183611392
2025-05-06 06:25:00+00:00,94447.6328125,94447.6328125,94447.6328125,94447.6328125,1757184
2025-05-06 06:26:00+00:00,94446.09375,94446.09375,94446.09375,94446.09375,0
2025-05-06 06:27:00+00:00,94412.59375,94412.59375,94412.59375,94412.59375,0
2025-05-06 06:28:00+00:00,94405.6875,94405.6875,94405.6875,94405.6875,146022400
2025-05-06 06:29:00+00:00,94397.765625,94397.765625,94397.765625,94397.765625,0
2025-05-06 06:30:00+00:00,94401.6640625,94401.6640625,94401.6640625,94401.6640625,0
2025-05-06 06:31:00+00:00,94423.953125,94423.953125,94423.953125,94423.953125,144492544
2025-05-06 06:33:00+00:00,94384.9453125,94384.9453125,94384.9453125,94384.9453125,0
2025-05-06 06:34:00+00:00,94384.8984375,94384.8984375,94384.8984375,94384.8984375,164741120
2025-05-06 06:35:00+00:00,94381.7109375,94381.7109375,94381.7109375,94381.7109375,0
2025-05-06 06:36:00+00:00,94406.3671875,94406.3671875,94406.3671875,94406.3671875,175024128
2025-05-06 06:37:00+00:00,94444.1640625,94444.1640625,94444.1640625,94444.1640625,26531840
2025-05-06 06:38:00+00:00,94459.9375,94459.9375,94459.9375,94459.9375,0
2025-05-06 06:39:00+00:00,94457.203125,94457.203125,94457.203125,94457.203125,0
2025-05-06 06:41:00+00:00,94445.8046875,94445.8046875,94445.8046875,94445.8046875,646875136
2025-05-06 06:42:00+00:00,94454.4375,94454.4375,94454.4375,94454.4375,0
2025-05-06 06:44:00+00:00,94454.9453125,94454.9453125,94454.9453125,94454.9453125,0
2025-05-06 06:45:00+00:00,94459.1171875,94459.1171875,94459.1171875,94459.1171875,860545024
